source_name,source_username,expert_units_net,expert_record_win,expert_record_loss,expert_record_push,market_type,bet_label,line,odds,stake_units,units_type,prop_name,notes,game_id,league,pick_id,expert_id,created_at,updated_at,scraped_at,source_url,unique_key
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,J.Bobo o0.5 Rec Yds,0.5,180,1,unit,Rec Yds,,284635,nfl,531642450,4705297,2026-02-04T01:48:05.574Z,2026-02-04T01:48:05.574Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,af5a4e2f08114cf41750867dcfd9e170cdf39a89be641d2adda37076491bbf33
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,D.Maye o37.5 Rush Yds,37.5,-110,1,unit,Rush Yds,,284635,nfl,531330861,4705297,2026-02-01T17:00:01.211Z,2026-02-01T17:00:01.211Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,cd9b084a108238e8e6d1329b9b95814816dc4c989a9bdfbf11997a80bf9b9aec
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,S.Darnold o0.5 Int,0.5,-128,1,unit,Int,,284635,nfl,531330925,4705297,2026-02-01T17:00:13.449Z,2026-02-01T17:00:13.449Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,a200b0d4111af7773d6a555718ab9dd4b38c1744c13a9bdccda287197c57feca
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,D.Maye o0.5 Int,0.5,-150,1,unit,Int,,284635,nfl,531330938,4705297,2026-02-01T17:00:17.222Z,2026-02-01T17:00:17.222Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,847c77e9c0ef0aea55b0b546d494c698ec8cf251c166ee179f4bb063b888d3b4
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,S.Darnold o0.5 Int,0.5,-128,1,unit,Int,,284635,nfl,531330954,4705297,2026-02-01T17:00:21.916Z,2026-02-01T17:00:21.916Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,7548ad1905febd950e27d3c479b4d02223c137a888e110e9120228e831dc4fef
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,total,D.Maye o0.5 Int,0.5,-150,1,unit,Int,,284635,nfl,531330955,4705297,2026-02-01T17:00:21.916Z,2026-02-01T17:00:21.916Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,cb8c8ad5e8e8b33cae14b9fad0b422e002629e3f3e28d0bcf8908c309dd4cd92
Kendra Middleton,KendraMiddleton_,-0.8373000000000002,6,6,0,unknown,Heads Coin Toss Outcome,0,-102,0.25,unit,Coin Toss Outcome,,284635,nfl,531930594,4705297,2026-02-06T03:34:59.758Z,2026-02-06T03:34:59.758Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,76bdc2897e4e80e91879a1056ed36145171d46492c54a58bb839c2a8474ec2f6
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,J.Smith-Njigba Anytime TD Scorer Yes,0,-110,0.5,unit,Anytime TD Scorer, @GDAWG5000 https://myaction.app/I7uNI1OBx0b,284635,nfl,531954916,4759104,2026-02-06T15:50:30.840Z,2026-02-06T15:50:30.840Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,5ab7e14382cf69ba89a4e5a8c104e3b3ed6721301484e35fc2dd1891244cf3d5
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,J.Smith-Njigba 2+ TDs Yes,0,650,0.5,unit,2+ TDs, @ChrisRaybon https://myaction.app/I7uNI1OBx0b,284635,nfl,531954918,4759104,2026-02-06T15:50:30.840Z,2026-02-06T15:50:30.840Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,332b9fae5665ceb96bd30a541415ab027ae667fd8c97fb21fcb0d29699259015
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,D.Maye Anytime TD Scorer Yes,0,280,0.5,unit,Anytime TD Scorer, @ChrisRaybon @GDAWG5000 https://myaction.app/I7uNI1OBx0b,284635,nfl,531954917,4759104,2026-02-06T15:50:30.840Z,2026-02-06T15:50:30.840Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,5a03bdfc416f51b11a79324db730beb77cd8394135b3c92210500ffba56d100f
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,J.Bobo Anytime TD Scorer Yes,0,1100,0.1,unit,Anytime TD Scorer, @GDAWG5000 https://myaction.app/I7uNI1OBx0b,284635,nfl,531955037,4759104,2026-02-06T15:51:57.052Z,2026-02-06T15:51:57.052Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,f864b21125fb54114cbbe7e41748b7fd6058883382b520ec96ff00063443e67b
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,A.Barner Anytime TD Scorer Yes,0,250,0.5,unit,Anytime TD Scorer, @The_Oddsmaker https://myaction.app/I7uNI1OBx0b,284635,nfl,531954913,4759104,2026-02-06T15:50:30.839Z,2026-02-06T15:50:30.839Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,4e2cae0f00114af4f4c2a5b7db57f926b277cb3bec928366b4e118015bc59025
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,H.Henry Anytime TD Scorer Yes,0,240,0.5,unit,Anytime TD Scorer, @The_Oddsmaker https://myaction.app/I7uNI1OBx0b,284635,nfl,531954914,4759104,2026-02-06T15:50:30.840Z,2026-02-06T15:50:30.840Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,859a6e0dde2166c2790d5bfaacefc01d5c7d7de59ac5f8a9e477e355aa508ab2
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,K.Walker Anytime TD Scorer Yes,0,-175,0.5,unit,Anytime TD Scorer, @GDAWG5000 https://myaction.app/I7uNI1OBx0b,284635,nfl,531954915,4759104,2026-02-06T15:50:30.840Z,2026-02-06T15:50:30.840Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,3987eb993cbf829df3924fe55928def1da4384eb2728e30d46a97ea6cd4c3e38
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,J.Westover Anytime TD Scorer Yes,0,4000,0.1,unit,Anytime TD Scorer, @The_Oddsmaker https://myaction.app/I7uNI1OBx0b,284635,nfl,531955038,4759104,2026-02-06T15:51:57.052Z,2026-02-06T15:51:57.052Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,50461545e33b164aa55b3fb6cb41fa3f4418d7bd6311c4838fa8f5083413f9a3
TAN Pod Touchdown Show,TouchdownShow,4.1372,13,28,0,ml,E.Arroyo Anytime TD Scorer Yes,0,1000,0.1,unit,Anytime TD Scorer, @ChrisRaybon https://myaction.app/I7uNI1OBx0b,284635,nfl,531955039,4759104,2026-02-06T15:51:57.052Z,2026-02-06T15:51:57.052Z,2026-02-06T19:38:15+00:00,https://www.actionnetwork.com/_next/data/gTrZYK5vb77eiGJDZHqrW/nfl-game/seahawks-patriots-score-odds-february-8-2026/284635.json?league=nfl-game&slug=seahawks-patriots-score-odds-february-8-2026&gameId=284635,37ec046558a79d5272102c82fab88db24230e652894d04a8c0f991c70eebd6c7
